image_id,file_name,width,height,annotation_count,categories,source_url,sample_origin
186449,000000186449.jpg,436,640,15,backpack|bench|handbag|person|suitcase,http://images.cocodataset.org/val2017/000000186449.jpg,coco1000_extension
7991,000000007991.jpg,640,359,3,carrot|knife,http://images.cocodataset.org/val2017/000000007991.jpg,coco1000_extension
190853,000000190853.jpg,383,640,2,banana|person,http://images.cocodataset.org/val2017/000000190853.jpg,coco1000_extension
187990,000000187990.jpg,500,375,2,person|skateboard,http://images.cocodataset.org/val2017/000000187990.jpg,coco1000_extension
20059,000000020059.jpg,640,427,2,zebra,http://images.cocodataset.org/val2017/000000020059.jpg,coco1000_extension
274687,000000274687.jpg,640,480,3,bed|bicycle|chair,http://images.cocodataset.org/val2017/000000274687.jpg,coco1000_extension
282046,000000282046.jpg,500,298,1,bench,http://images.cocodataset.org/val2017/000000282046.jpg,coco1000_extension
397351,000000397351.jpg,640,426,12,car|carrot|person,http://images.cocodataset.org/val2017/000000397351.jpg,coco1000_extension
147205,000000147205.jpg,640,437,2,cake|dining table,http://images.cocodataset.org/val2017/000000147205.jpg,coco1000_extension
546011,000000546011.jpg,500,334,3,zebra,http://images.cocodataset.org/val2017/000000546011.jpg,coco1000_extension
338986,000000338986.jpg,403,640,4,car|train,http://images.cocodataset.org/val2017/000000338986.jpg,coco1000_extension
47571,000000047571.jpg,639,640,3,horse|person,http://images.cocodataset.org/val2017/000000047571.jpg,coco1000_extension
279730,000000279730.jpg,500,333,7,cup|hot dog|person|sandwich,http://images.cocodataset.org/val2017/000000279730.jpg,coco1000_extension
295478,000000295478.jpg,512,640,3,dog|handbag|person,http://images.cocodataset.org/val2017/000000295478.jpg,coco1000_extension
207728,000000207728.jpg,640,373,2,sheep,http://images.cocodataset.org/val2017/000000207728.jpg,coco1000_extension
468954,000000468954.jpg,640,427,7,couch|person|remote,http://images.cocodataset.org/val2017/000000468954.jpg,coco1000_extension
450100,000000450100.jpg,480,640,4,cake|cup|dining table|spoon,http://images.cocodataset.org/val2017/000000450100.jpg,coco1000_extension
157098,000000157098.jpg,500,333,3,giraffe,http://images.cocodataset.org/val2017/000000157098.jpg,coco1000_extension
374545,000000374545.jpg,549,640,15,bicycle|kite|person,http://images.cocodataset.org/val2017/000000374545.jpg,coco1000_extension
205105,000000205105.jpg,640,428,14,person|sports ball|tennis racket,http://images.cocodataset.org/val2017/000000205105.jpg,coco1000_extension
442161,000000442161.jpg,500,375,8,handbag|person|wine glass,http://images.cocodataset.org/val2017/000000442161.jpg,coco1000_extension
275058,000000275058.jpg,427,640,2,person|surfboard,http://images.cocodataset.org/val2017/000000275058.jpg,coco1000_extension
276018,000000276018.jpg,416,640,12,person|teddy bear,http://images.cocodataset.org/val2017/000000276018.jpg,coco1000_extension
120777,000000120777.jpg,500,375,3,cup|sandwich,http://images.cocodataset.org/val2017/000000120777.jpg,coco1000_extension
270297,000000270297.jpg,640,427,3,person|train,http://images.cocodataset.org/val2017/000000270297.jpg,coco1000_extension
113235,000000113235.jpg,640,480,4,car|carrot|horse|person,http://images.cocodataset.org/val2017/000000113235.jpg,coco1000_extension
409475,000000409475.jpg,640,480,2,person,http://images.cocodataset.org/val2017/000000409475.jpg,coco1000_extension
98520,000000098520.jpg,640,480,3,airplane|truck,http://images.cocodataset.org/val2017/000000098520.jpg,coco1000_extension
571804,000000571804.jpg,640,426,9,bowl|sink|toilet|vase,http://images.cocodataset.org/val2017/000000571804.jpg,coco1000_extension
386210,000000386210.jpg,478,640,15,apple|car|orange|potted plant,http://images.cocodataset.org/val2017/000000386210.jpg,coco1000_extension
186042,000000186042.jpg,640,360,2,person|skis,http://images.cocodataset.org/val2017/000000186042.jpg,coco1000_extension
38210,000000038210.jpg,428,640,3,person|skis,http://images.cocodataset.org/val2017/000000038210.jpg,coco1000_extension
173799,000000173799.jpg,640,524,15,elephant|person,http://images.cocodataset.org/val2017/000000173799.jpg,coco1000_extension
18380,000000018380.jpg,640,426,53,bowl|carrot|chair|cup|dining table|fork|knife|person|spoon|vase|wine glass,http://images.cocodataset.org/val2017/000000018380.jpg,coco1000_extension
437514,000000437514.jpg,640,556,3,bench|person|potted plant,http://images.cocodataset.org/val2017/000000437514.jpg,coco1000_extension
462031,000000462031.jpg,449,640,3,baseball bat|person,http://images.cocodataset.org/val2017/000000462031.jpg,coco1000_extension
547854,000000547854.jpg,640,640,5,dining table|person|pizza,http://images.cocodataset.org/val2017/000000547854.jpg,coco1000_extension
209757,000000209757.jpg,426,640,9,person|skateboard,http://images.cocodataset.org/val2017/000000209757.jpg,coco1000_extension
149406,000000149406.jpg,640,638,1,motorcycle,http://images.cocodataset.org/val2017/000000149406.jpg,coco1000_extension
190140,000000190140.jpg,640,428,4,boat|dog|person,http://images.cocodataset.org/val2017/000000190140.jpg,coco1000_extension
47121,000000047121.jpg,640,480,4,bottle|bowl|cat|sink,http://images.cocodataset.org/val2017/000000047121.jpg,coco1000_extension
62353,000000062353.jpg,640,480,9,giraffe|person,http://images.cocodataset.org/val2017/000000062353.jpg,coco1000_extension
365385,000000365385.jpg,640,427,6,cup|sink|toothbrush,http://images.cocodataset.org/val2017/000000365385.jpg,coco1000_extension
290163,000000290163.jpg,512,640,13,bowl|chair|dining table|person|pizza,http://images.cocodataset.org/val2017/000000290163.jpg,coco1000_extension
185599,000000185599.jpg,640,480,6,apple|orange,http://images.cocodataset.org/val2017/000000185599.jpg,coco1000_extension
15079,000000015079.jpg,640,424,3,knife|sandwich,http://images.cocodataset.org/val2017/000000015079.jpg,coco1000_extension
554595,000000554595.jpg,500,376,2,person|surfboard,http://images.cocodataset.org/val2017/000000554595.jpg,coco1000_extension
141671,000000141671.jpg,640,335,25,bench|horse|motorcycle|person,http://images.cocodataset.org/val2017/000000141671.jpg,coco1000_extension
458768,000000458768.jpg,640,427,6,bench|couch|oven|sink,http://images.cocodataset.org/val2017/000000458768.jpg,coco1000_extension
142324,000000142324.jpg,640,480,19,bicycle|handbag|motorcycle|person|truck,http://images.cocodataset.org/val2017/000000142324.jpg,coco1000_extension
223747,000000223747.jpg,500,370,3,bed|cat|person,http://images.cocodataset.org/val2017/000000223747.jpg,coco1000_extension
324818,000000324818.jpg,640,426,2,bird,http://images.cocodataset.org/val2017/000000324818.jpg,coco1000_extension
538236,000000538236.jpg,640,428,14,handbag|hot dog|person,http://images.cocodataset.org/val2017/000000538236.jpg,coco1000_extension
170670,000000170670.jpg,640,426,21,bottle|bowl|carrot|chair|cup|dining table|fork,http://images.cocodataset.org/val2017/000000170670.jpg,coco1000_extension
109827,000000109827.jpg,640,424,1,teddy bear,http://images.cocodataset.org/val2017/000000109827.jpg,coco1000_extension
188465,000000188465.jpg,640,454,23,baseball bat|baseball glove|chair|person,http://images.cocodataset.org/val2017/000000188465.jpg,coco1000_extension
54605,000000054605.jpg,612,612,15,cake|chair|cup|dining table|fork|person,http://images.cocodataset.org/val2017/000000054605.jpg,coco1000_extension
262440,000000262440.jpg,400,640,3,bottle|sink|toilet,http://images.cocodataset.org/val2017/000000262440.jpg,coco1000_extension
328337,000000328337.jpg,640,427,2,frisbee|person,http://images.cocodataset.org/val2017/000000328337.jpg,coco1000_extension
445675,000000445675.jpg,480,640,1,giraffe,http://images.cocodataset.org/val2017/000000445675.jpg,coco1000_extension
283070,000000283070.jpg,640,428,5,orange,http://images.cocodataset.org/val2017/000000283070.jpg,coco1000_extension
293200,000000293200.jpg,640,427,19,backpack|bottle|kite|person,http://images.cocodataset.org/val2017/000000293200.jpg,coco1000_extension
414133,000000414133.jpg,640,480,7,car|fire hydrant|stop sign,http://images.cocodataset.org/val2017/000000414133.jpg,coco1000_extension
557884,000000557884.jpg,480,640,1,vase,http://images.cocodataset.org/val2017/000000557884.jpg,coco1000_extension
455624,000000455624.jpg,640,427,14,motorcycle|person,http://images.cocodataset.org/val2017/000000455624.jpg,coco1000_extension
4395,000000004395.jpg,425,640,2,person|tie,http://images.cocodataset.org/val2017/000000004395.jpg,coco1000_extension
459634,000000459634.jpg,640,533,3,motorcycle|person,http://images.cocodataset.org/val2017/000000459634.jpg,coco1000_extension
138550,000000138550.jpg,640,428,4,chair|dining table|fire hydrant,http://images.cocodataset.org/val2017/000000138550.jpg,coco1000_extension
221754,000000221754.jpg,640,427,15,car|person|traffic light|truck,http://images.cocodataset.org/val2017/000000221754.jpg,coco1000_extension
430073,000000430073.jpg,640,480,27,chair|cow|cup|dining table|handbag|motorcycle|person,http://images.cocodataset.org/val2017/000000430073.jpg,coco1000_extension
479155,000000479155.jpg,500,332,19,apple|dog|handbag|orange|person,http://images.cocodataset.org/val2017/000000479155.jpg,coco1000_extension
80666,000000080666.jpg,640,640,2,bench|cat,http://images.cocodataset.org/val2017/000000080666.jpg,coco1000_extension
377946,000000377946.jpg,640,426,20,bus|car|fork|knife|person|traffic light|truck,http://images.cocodataset.org/val2017/000000377946.jpg,coco1000_extension
456496,000000456496.jpg,640,426,5,bird|handbag|person,http://images.cocodataset.org/val2017/000000456496.jpg,coco1000_extension
19109,000000019109.jpg,640,428,27,handbag|motorcycle|person,http://images.cocodataset.org/val2017/000000019109.jpg,coco1000_extension
252219,000000252219.jpg,640,428,7,cup|handbag|person|traffic light|umbrella,http://images.cocodataset.org/val2017/000000252219.jpg,coco1000_extension
232348,000000232348.jpg,640,502,1,toaster,http://images.cocodataset.org/val2017/000000232348.jpg,coco1000_extension
